ID,Status,Title,Label,Security-Label,Url,PatchUrl
25927,closed,bpo-36515: Disable unaligned memory access in _sha3 on ARM,"type-bug,:robot: automerge", ,https://api.github.com/repos/python/cpython/issues/25927,https://github.com/python/cpython/pull/25927.patch
25924,closed,[3.6] bpo-43882 - urllib.parse should sanitize urls containing ASCII newline and tabs,"type-bug,type-security",security,https://api.github.com/repos/python/cpython/issues/25924,https://github.com/python/cpython/pull/25924.patch
25923,closed,[3.7] bpo-43882 - urllib.parse should sanitize urls containing ASCII newline and tabs.,"type-bug,type-security",security,https://api.github.com/repos/python/cpython/issues/25923,https://github.com/python/cpython/pull/25923.patch
88217,closed,Virtualalloc wrong return type,"type-bug,OS-windows,expert-ctypes,3.9", ,https://api.github.com/repos/python/cpython/issues/88217, 
88216,closed,[subinterpreters] _PyImport_FixupExtensionObject() regression in Python 3.9,"type-bug,3.11,3.10,3.9,expert-subinterpreters", ,https://api.github.com/repos/python/cpython/issues/88216, 
25916,closed,bpo-44022: Fix http client infinite line reading (DoS) after a http 100,type-bug,infinite loop,https://api.github.com/repos/python/cpython/issues/25916,https://github.com/python/cpython/pull/25916.patch
88212,closed,"When writing to the Registry using winreg, it currently allows you to write ONLY to HKEY_CURRENT_USERS.","type-bug,3.9", ,https://api.github.com/repos/python/cpython/issues/88212, 
88202,closed,"asyncio SSL server can be DOSed, event loop gets blocked: busy loops and uses 100% CPU","type-security,expert-asyncio,3.9,3.8,3.7",security,https://api.github.com/repos/python/cpython/issues/88202, 
88199,closed,Adding multiple keys of the same name to a dict doesn't raise an exception,"type-bug,3.11,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/88199, 
88197,closed,test_embed and test_tabnanny fails if the current directory is non-ASCII,"type-bug,tests,3.11,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/88197, 
88196,closed,Markup with_traceback code example,"type-bug,docs,3.11,3.10", ,https://api.github.com/repos/python/cpython/issues/88196, 
88193,closed,Python 3.9 UWP does not create key in PythonCore,"type-bug,OS-windows,3.9", ,https://api.github.com/repos/python/cpython/issues/88193, 
88191,closed,Match doc: Clarify '_' as a soft keyword,"type-bug,docs,3.11,3.10", ,https://api.github.com/repos/python/cpython/issues/88191, 
25872,closed,[3.10] bpo-44018: random.seed() no longer mutates its inputs (GH-25856),type-bug, ,https://api.github.com/repos/python/cpython/issues/25872,https://github.com/python/cpython/pull/25872.patch
25867,closed,[3.10] bpo-44018: random.seed() no longer mutates its inputs (GH-25856),"type-bug,awaiting merge", ,https://api.github.com/repos/python/cpython/issues/25867,https://github.com/python/cpython/pull/25867.patch
25865,closed,[3.8] bpo-44018: random.seed() no longer mutates its inputs (GH-25856),"type-bug,awaiting review", ,https://api.github.com/repos/python/cpython/issues/25865,https://github.com/python/cpython/pull/25865.patch
25864,closed,[3.9] bpo-44018: random.seed() no longer mutates its inputs (GH-25856),type-bug, ,https://api.github.com/repos/python/cpython/issues/25864,https://github.com/python/cpython/pull/25864.patch
88188,closed,CVE-2021-3737: urllib http client possible infinite loop on a 100 Continue response,"type-security,stdlib,3.10,3.9,3.8,3.7",infinite loop,https://api.github.com/repos/python/cpython/issues/88188, 
25856,closed,bpo-44018: random.seed() no longer mutates its inputs,type-bug, ,https://api.github.com/repos/python/cpython/issues/25856,https://github.com/python/cpython/pull/25856.patch
88186,closed,test_ssl fails in the macos CI,"type-bug,OS-mac,3.10", ,https://api.github.com/repos/python/cpython/issues/88186, 
88183,closed,Deprecation warning in tests over no current event loop,"type-bug,tests,expert-asyncio,3.11", ,https://api.github.com/repos/python/cpython/issues/88183, 
88182,closed,Enum related deprecation warnings in test_httpservers and test_faulthandler,"type-bug,tests,3.10", ,https://api.github.com/repos/python/cpython/issues/88182, 
88181,closed,dataclasses: it should be an error to specify KW_ONLY twice,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/88181, 
88176,closed,IDLE: highlight soft keywords,"type-bug,expert-IDLE,3.11,3.10", ,https://api.github.com/repos/python/cpython/issues/88176, 
25815,closed,[3.9] bpo-36384: Leading zeros in IPv4 addresses are no longer tolerated (GH-25099),type-security,security,https://api.github.com/repos/python/cpython/issues/25815,https://github.com/python/cpython/pull/25815.patch
88174,closed,os.walk and other directory traversal does not handle recursive mounts on Windows,"type-bug,OS-windows,3.8", ,https://api.github.com/repos/python/cpython/issues/88174, 
88173,closed,"urlparse(""host:123"", ""http"") inconsistent between 3.8 and 3.9","type-bug,stdlib,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/88173, 
88170,closed,test_nntplib is failing in all buildbots,"type-bug,3.10,expert-SSL", ,https://api.github.com/repos/python/cpython/issues/88170, 
88165,closed,Cannot pickle frozen dataclasses with slots,"type-bug,stdlib,3.10,deferred-blocker", ,https://api.github.com/repos/python/cpython/issues/88165, 
88164,closed,Increase security of TLS settings in 3.10,"type-security,3.11,3.10,expert-SSL",security,https://api.github.com/repos/python/cpython/issues/88164, 
88163,closed,"dataclasses documentation needs version added for match_args, kw_only, and slots","type-bug,docs,easy,3.10", ,https://api.github.com/repos/python/cpython/issues/88163, 
88162,closed,Doc for mutable sequence pop() method implies argument is a slice or sequence.,"type-bug,docs,3.11,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/88162, 
88157,closed,asyncio lock does not get released after task is canceled,"type-bug,expert-asyncio", ,https://api.github.com/repos/python/cpython/issues/88157, 
88155,closed,Enum deprecation breaks SSL tests,"type-bug,tests,expert-asyncio,stdlib,3.11,3.10", ,https://api.github.com/repos/python/cpython/issues/88155, 
88151,closed,lib2to3 fails on a slash('/') after positional_only paramter in a function signature,"type-bug,3.8,expert-2to3", ,https://api.github.com/repos/python/cpython/issues/88151, 
25738,closed,bpo-41486: Fix initial buffer size can't > UINT32_MAX in zlib module,"type-bug,type-feature,skip news", ,https://api.github.com/repos/python/cpython/issues/25738,https://github.com/python/cpython/pull/25738.patch
25728,closed,[3.6] bpo-43882 - urllib.parse should sanitize urls containing ASCII newline and tabs. (GH-25595),"type-bug,type-security,awaiting merge",security,https://api.github.com/repos/python/cpython/issues/25728,https://github.com/python/cpython/pull/25728.patch
25727,closed,[3.7] bpo-43882 - urllib.parse should sanitize urls containing ASCII newline and tabs. (GH-25595),"type-bug,type-security,awaiting merge",security,https://api.github.com/repos/python/cpython/issues/25727,https://github.com/python/cpython/pull/25727.patch
25726,closed,[3.8] bpo-43882 - urllib.parse should sanitize urls containing ASCII newline and tabs. (GH-25595),"type-bug,type-security",security,https://api.github.com/repos/python/cpython/issues/25726,https://github.com/python/cpython/pull/25726.patch
25725,closed,[3.9] bpo-43882 - urllib.parse should sanitize urls containing ASCII newline and tabs. (GH-25595),"type-bug,type-security",security,https://api.github.com/repos/python/cpython/issues/25725,https://github.com/python/cpython/pull/25725.patch
88141,closed,Incorrect MIME type returned for .js files Windows 10.,"type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/88141, 
88140,closed,Define Py_BUILD_CORE_MODULE in extensions instead of setup.py and Modules/Setup,"type-bug,extension-modules,build,3.11", ,https://api.github.com/repos/python/cpython/issues/88140, 
88133,closed,Valgrind memcheck on Py_Initialize,"type-security,stdlib,3.8,expert-C-API",security,https://api.github.com/repos/python/cpython/issues/88133, 
88132,closed,F String bugs with numpy.float32,"type-bug,3.8", ,https://api.github.com/repos/python/cpython/issues/88132, 
25678,closed,bpo-37892: Use space indents in IDLE Shell,type-bug, ,https://api.github.com/repos/python/cpython/issues/25678,https://github.com/python/cpython/pull/25678.patch
88124,closed,Importlib.metadata docs claim PackagePath is a Path subclass,"type-bug,docs,3.10", ,https://api.github.com/repos/python/cpython/issues/88124, 
88119,closed,InitVar should not be available on a @dataclass-decorated class,"type-bug,stdlib,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/88119, 
88117,closed,Two minor fixes for C module object,"type-bug,interpreter-core,3.10", ,https://api.github.com/repos/python/cpython/issues/88117, 
88114,closed,sysconfig's osx_framework_user puts headers in different locations from distutils,"type-bug,OS-mac,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/88114, 
88111,closed,[Enum] standardize format() behavior,"type-bug,3.11,3.10", ,https://api.github.com/repos/python/cpython/issues/88111, 
25634,closed,[3.9] bpo-42609: Check recursion depth in the AST validator and optimizer (GH-23744).,"type-bug,awaiting core review,stale", ,https://api.github.com/repos/python/cpython/issues/25634,https://github.com/python/cpython/pull/25634.patch
88109,closed,test_ssl fails in the macos CI,"type-bug,tests,3.10,expert-SSL", ,https://api.github.com/repos/python/cpython/issues/88109, 
88106,closed,int casting to float results to a different value in memory,"type-bug,expert-ctypes,stdlib,3.8", ,https://api.github.com/repos/python/cpython/issues/88106, 
25595,closed,bpo-43882 - urllib.parse should sanitize urls containing ASCII newline and tabs.,"type-bug,type-security",security,https://api.github.com/repos/python/cpython/issues/25595,https://github.com/python/cpython/pull/25595.patch
25594,closed,[3.8] bpo-43937: Fix the turtle module working with multiple root windows (GH-25591),type-bug, ,https://api.github.com/repos/python/cpython/issues/25594,https://github.com/python/cpython/pull/25594.patch
25593,closed,[3.9] bpo-43937: Fix the turtle module working with multiple root windows (GH-25591),type-bug, ,https://api.github.com/repos/python/cpython/issues/25593,https://github.com/python/cpython/pull/25593.patch
25591,closed,bpo-43937: Fix the turtle module working with multiple root windows,type-bug, ,https://api.github.com/repos/python/cpython/issues/25591,https://github.com/python/cpython/pull/25591.patch
88103,closed,Turtle uses the default root window,"type-bug,stdlib,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/88103, 
25590,closed,[3.8] bpo-43534: Make dialogs in turtle.textinput() and turtle.numinput() transitient again (GH-24923),type-bug, ,https://api.github.com/repos/python/cpython/issues/25590,https://github.com/python/cpython/pull/25590.patch
25589,closed,[3.9] bpo-43534: Make dialogs in turtle.textinput() and turtle.numinput() transitient again (GH-24923),type-bug, ,https://api.github.com/repos/python/cpython/issues/25589,https://github.com/python/cpython/pull/25589.patch
88098,closed,f-string decimal has leading space,"type-bug,interpreter-core,3.9", ,https://api.github.com/repos/python/cpython/issues/88098, 
25559,closed,[3.8] bpo-43607: Fix urllib handling of Windows paths with \\?\ prefix (GH-25539),type-bug, ,https://api.github.com/repos/python/cpython/issues/25559,https://github.com/python/cpython/pull/25559.patch
25558,closed,[3.9] bpo-43607: Fix urllib handling of Windows paths with \\?\ prefix (GH-25539),type-bug, ,https://api.github.com/repos/python/cpython/issues/25558,https://github.com/python/cpython/pull/25558.patch
88090,closed,print unexpected values in infinite loop,"type-bug,3.9",infinite loop,https://api.github.com/repos/python/cpython/issues/88090, 
88086,closed,OpenSSL 3.0.0: handle empty cadata consistently,"type-bug,3.11,3.10,3.9,3.8,expert-SSL", ,https://api.github.com/repos/python/cpython/issues/88086, 
88085,closed,Potential bug in the "request" package.,"type-bug,extension-modules,3.9", ,https://api.github.com/repos/python/cpython/issues/88085, 
25550,closed,[3.9] Add more tests.  Fix code excerpt. (GH-25549),"type-bug,docs,skip issue,skip news", ,https://api.github.com/repos/python/cpython/issues/25550,https://github.com/python/cpython/pull/25550.patch
25549,closed,Descriptor HowTo:  Add more tests.  Fix code fragment.,"type-bug,docs,skip issue,skip news", ,https://api.github.com/repos/python/cpython/issues/25549,https://github.com/python/cpython/pull/25549.patch
25546,closed,[3.9] bpo-43917: Fix pure python equivalent for classmethod (GH-25544),"type-bug,docs,skip news", ,https://api.github.com/repos/python/cpython/issues/25546,https://github.com/python/cpython/pull/25546.patch
25544,closed,bpo-43917: Fix pure python equivalent for classmethod,"type-bug,docs,skip news", ,https://api.github.com/repos/python/cpython/issues/25544,https://github.com/python/cpython/pull/25544.patch
88083,closed,An error in classmethod example in the documentation of descriptor,"type-bug,docs,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/88083, 
25539,closed,bpo-43607: Fix urllib handling of Windows paths with \\?\ prefix,"type-bug,OS-windows", ,https://api.github.com/repos/python/cpython/issues/25539,https://github.com/python/cpython/pull/25539.patch
88082,closed,Check that new heap types cannot be created uninitialised: add Py_TPFLAGS_DISALLOW_INSTANTIATION type flag,"type-bug,3.9,expert-C-API", ,https://api.github.com/repos/python/cpython/issues/88082, 
25535,closed,[3.8] bpo-35306: Avoid raising OSError from pathlib.Path.exists when passed an invalid filename (GH-25529),type-bug, ,https://api.github.com/repos/python/cpython/issues/25535,https://github.com/python/cpython/pull/25535.patch
25534,closed,[3.9] bpo-35306: Avoid raising OSError from pathlib.Path.exists when passed an invalid filename (GH-25529),type-bug, ,https://api.github.com/repos/python/cpython/issues/25534,https://github.com/python/cpython/pull/25534.patch
25531,closed,[3.8] bpo-38822: Fixed os.stat failing on inaccessible directories. (GH-25527),type-bug, ,https://api.github.com/repos/python/cpython/issues/25531,https://github.com/python/cpython/pull/25531.patch
25530,closed,[3.9] bpo-38822: Fixed os.stat failing on inaccessible directories. (GH-25527),type-bug, ,https://api.github.com/repos/python/cpython/issues/25530,https://github.com/python/cpython/pull/25530.patch
25529,closed,bpo-35306: Avoid raising OSError from pathlib.Path.exists when passed an invalid filename,"type-bug,OS-windows", ,https://api.github.com/repos/python/cpython/issues/25529,https://github.com/python/cpython/pull/25529.patch
25527,closed,"bpo-38822: Fixed os.stat failing on inaccessible directories with a trailing slash, rather than falling back to the parent directory's metadata","type-bug,OS-windows", ,https://api.github.com/repos/python/cpython/issues/25527,https://github.com/python/cpython/pull/25527.patch
88079,closed,unittest module cleanup functions not run unless tearDownModule() is defined,"type-bug,stdlib,3.11,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/88079, 
88076,closed,cgi.parse_header does not handle escaping correctly,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/88076, 
25513,closed,[3.8] bpo-26227: Fixes decoding of host names on Windows from ANSI instead of UTF-8 (GH-25510),type-bug, ,https://api.github.com/repos/python/cpython/issues/25513,https://github.com/python/cpython/pull/25513.patch
25512,closed,[3.9] bpo-26227: Fixes decoding of host names on Windows from ANSI instead of UTF-8 (GH-25510),type-bug, ,https://api.github.com/repos/python/cpython/issues/25512,https://github.com/python/cpython/pull/25512.patch
25510,closed,bpo-26227: Fixes decoding of host names on Windows from ANSI instead of UTF-8,"type-bug,OS-windows", ,https://api.github.com/repos/python/cpython/issues/25510,https://github.com/python/cpython/pull/25510.patch
88074,closed,array.array should remain immutable: add Py_TPFLAGS_IMMUTABLETYPE flag,"type-bug,stdlib,3.11,3.10", ,https://api.github.com/repos/python/cpython/issues/88074, 
88073,closed,pickle.py bytearray memoization bug with protocol 5,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/88073, 
88072,closed,turtle graphics don't work,"type-bug,build,3.8", ,https://api.github.com/repos/python/cpython/issues/88072, 
88071,closed,dataclasses.astuple (and .asdict) do deepcopy on all fields,"type-bug,docs,3.11,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/88071, 
88069,closed,round() produces incorrect results with certain values,"type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/88069, 
88059,closed,typing.get_type_hints does not accept type annotations with leading whitespaces,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/88059, 
88056,closed,Deadlock when mixing event loops and subprocesses,"type-bug,expert-asyncio,3.11,3.10,3.9",deadlock,https://api.github.com/repos/python/cpython/issues/88056, 
88053,closed,it seems that sorted built-in always return floats before int if they appear to be equal,"type-bug,interpreter-core,3.8", ,https://api.github.com/repos/python/cpython/issues/88053, 
88050,closed,Cannot cleanly kill a subprocess using high-level asyncio APIs,"type-bug,expert-asyncio,3.11,3.12", ,https://api.github.com/repos/python/cpython/issues/88050, 
88048,closed,[security] CVE-2022-0391: urllib.parse should sanitize urls containing ASCII newline and tabs.,"type-security,stdlib,3.11,3.10,3.9,3.8,3.7",security,https://api.github.com/repos/python/cpython/issues/88048, 
25452,closed,[3.8] bpo-43522: Fix SSLContext.hostname_checks_common_name (GH-24899) (GH-25452),type-bug, ,https://api.github.com/repos/python/cpython/issues/25452,https://github.com/python/cpython/pull/25452.patch
25451,closed,[3.9] bpo-43522: Fix SSLContext.hostname_checks_common_name (GH-24899) (GH-25451),type-bug, ,https://api.github.com/repos/python/cpython/issues/25451,https://github.com/python/cpython/pull/25451.patch
88040,closed,argparse crashes on subparsers with no dest/metava,"type-bug,stdlib,3.10,3.9,3.8",crash,https://api.github.com/repos/python/cpython/issues/88040, 
88031,closed,win32_ver and getwindowsversion return different Windows 10 build numbers,"type-bug,OS-windows,stdlib,3.9,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/88031, 
25438,closed,bpo-28528: Fix pdb.checkline() attribute error when 'curframe' is None.,type-bug, ,https://api.github.com/repos/python/cpython/issues/25438,https://github.com/python/cpython/pull/25438.patch
88027,closed,A potential double free in list_sort_impl,"type-security,3.10",security,https://api.github.com/repos/python/cpython/issues/88027, 
88022,closed,Docs for importlib.metadata should mention Python version,"type-bug,stdlib,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/88022, 
88019,closed,[sqlite3] Improve sqlite3_value_text() error handling,"type-bug,extension-modules,3.11,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/88019, 
88018,closed,[sqlite3] Improve tuple creation,"type-bug,extension-modules,3.11", ,https://api.github.com/repos/python/cpython/issues/88018, 
88016,closed,unreproducible bytecode: set order depends on random seed for compiled bytecode,type-bug, ,https://api.github.com/repos/python/cpython/issues/88016, 
88004,closed,There is a way to access an underlying mapping in MappingProxyType,"type-bug,interpreter-core,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/88004, 
88002,closed,range.index doesn't support start/stop optional arguments,"type-bug,stdlib,3.10,3.9,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/88002, 
87999,closed,Unexpected Parsing of Numeric Literals Concatenated with Boolean Operators,"type-bug,interpreter-core,3.10", ,https://api.github.com/repos/python/cpython/issues/87999, 
87996,closed,(-1) ** 0.5 returns (6.123233995736766e-17+1j) instead of 1j,"type-bug,3.9", ,https://api.github.com/repos/python/cpython/issues/87996, 
87995,closed,MappingProxyType cannot hash a hashable underlying mapping,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/87995, 
87994,closed,MappingProxyType accepts string,"type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/87994, 
87993,closed,abc conflicts with __init_subclass__,"type-bug,extension-modules,3.8", ,https://api.github.com/repos/python/cpython/issues/87993, 
87992,closed,Resource warnings in test_subprocess,"type-bug,tests,3.11", ,https://api.github.com/repos/python/cpython/issues/87992, 
87991,closed,Deprecation warnings in test_cmd_line and test_collections,"type-bug,tests,3.10", ,https://api.github.com/repos/python/cpython/issues/87991, 
87990,closed,array.array.__deepcopy__() accepts a parameter of any type,"type-bug,extension-modules,3.10,3.9,3.8,3.7,expert-argument-clinic", ,https://api.github.com/repos/python/cpython/issues/87990, 
87987,closed,Undocumented behavior of sleep functions and asyncio delayed execution,"type-bug,docs,stdlib,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/87987, 
87986,closed,Remove namespace copy from dataclasses.make_dataclass(),"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/87986, 
87978,closed,Tuple unpacking in getitem,"type-bug,interpreter-core,3.10", ,https://api.github.com/repos/python/cpython/issues/87978, 
87977,closed,Run GHA CI with multiple OpenSSL versions,"type-bug,tests,3.10,3.9,3.8,expert-SSL", ,https://api.github.com/repos/python/cpython/issues/87977, 
87976,closed,os.path.abspath returns invalid path (resolves symbolic link),"type-bug,3.8,3.7,expert-IO", ,https://api.github.com/repos/python/cpython/issues/87976, 
87973,closed,JSONDecodeError: Extra Data Raised on Long Valid JSON,"type-bug,stdlib,3.7", ,https://api.github.com/repos/python/cpython/issues/87973, 
25338,closed,bpo-43776: Remove list call from args in Popen repr,"type-bug,:robot: automerge", ,https://api.github.com/repos/python/cpython/issues/25338,https://github.com/python/cpython/pull/25338.patch
87967,closed,Carriage Return problem in version v3.9.0:9cf6752,"type-bug,interpreter-core,3.9", ,https://api.github.com/repos/python/cpython/issues/87967, 
87966,closed,os.fwalk is not exposed on macOS,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/87966, 
87965,closed,OpenSSL 3.0.0: define OPENSSL_API_COMPAT 1.1.1,"type-bug,3.10,3.9,3.8,expert-SSL", ,https://api.github.com/repos/python/cpython/issues/87965, 
25326,closed,bpo-43478: Restrict use of Mock objects as specs,type-bug, ,https://api.github.com/repos/python/cpython/issues/25326,https://github.com/python/cpython/pull/25326.patch
87962,closed,"""install"" package on PyPI",type-security,security,https://api.github.com/repos/python/cpython/issues/87962, 
87960,closed,OpenSSL 3.0.0: Handle UNEXPECTED_EOF_WHILE_READING / wrap SSL_OP_IGNORE_UNEXPECTED_EOF,"type-bug,3.10,3.9,3.8,expert-SSL", ,https://api.github.com/repos/python/cpython/issues/87960, 
87945,closed,Fix possible parser/AST ref leaks,"type-bug,3.10",memory leak,https://api.github.com/repos/python/cpython/issues/87945, 
87942,closed,Popen with shell=True yield mangled repr output,"type-bug,stdlib,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87942, 
25284,closed,bpo-43764: Fix `__match_args__` generation logic for dataclasses,type-bug, ,https://api.github.com/repos/python/cpython/issues/25284,https://github.com/python/cpython/pull/25284.patch
87939,closed,macOS official installer builds not respecting DYLD_LIBRARY_PATH environment variable.,"type-bug,OS-mac,3.9", ,https://api.github.com/repos/python/cpython/issues/87939, 
87938,closed,Minor repr error in typing.TypeVar.__ror__(),"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/87938, 
87935,closed,ipaddress module takes bytes input as valid ip address,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/87935, 
87930,closed,Turning off generation of __match_args__ for dataclasses,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/87930, 
87929,closed,[sqlite3] Use SQLITE_DBCONFIG_ENABLE_LOAD_EXTENSION iso. sqlite3_enable_load_extension(),"type-security,extension-modules,3.12,expert-sqlite3",security,https://api.github.com/repos/python/cpython/issues/87929, 
87928,closed,Add audit events for loading of sqlite3 extensions,"type-security,stdlib,3.10",security,https://api.github.com/repos/python/cpython/issues/87928, 
87925,closed,StreamHandler does not print to sys.stderr immediately,"type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/87925, 
87921,closed,lambda expression no longer valid at comp_if in Python 3.9,"type-bug,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87921, 
87918,closed,[sqlite3] Fetching an empty value from date column raises ValueError,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/87918, 
87917,closed,await anext() returns None when default is given,"type-bug,expert-asyncio,interpreter-core,release-blocker,3.10", ,https://api.github.com/repos/python/cpython/issues/87917, 
25223,closed,[3.8] bpo-43745: Actually updates Windows release to OpenSSL 1.1.1k. (GH-25213),type-security,security,https://api.github.com/repos/python/cpython/issues/25223,https://github.com/python/cpython/pull/25223.patch
25214,closed,[3.9] bpo-43745: Actually updates Windows release to OpenSSL 1.1.1k. (GH-25213),"type-security,needs backport to 3.8",security,https://api.github.com/repos/python/cpython/issues/25214,https://github.com/python/cpython/pull/25214.patch
87913,closed,Can't create new interpreter in multi thread,"type-bug,3.8,expert-C-API", ,https://api.github.com/repos/python/cpython/issues/87913, 
25213,closed,bpo-43745: Actually updates Windows release to OpenSSL 1.1.1k.,type-security,security,https://api.github.com/repos/python/cpython/issues/25213,https://github.com/python/cpython/pull/25213.patch
87912,closed,Weird typing annotation closure behavior,"type-bug,stdlib,3.10,3.9,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/87912, 
87911,closed,ssl.OPENSSL_VERSION still reporting 1.1.1i on windows 3.8.9/3.9.4,"type-security,OS-windows,release-blocker,3.10,3.9,3.8",security,https://api.github.com/repos/python/cpython/issues/87911, 
87910,closed,enum: Adding a member named _classname__ raises IndexError,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/87910, 
87909,closed,BlockingIOError: [Errno 11] Resource temporarily unavailable: on GPFS.,"type-bug,3.10,3.9,3.8,expert-IO", ,https://api.github.com/repos/python/cpython/issues/87909, 
87902,closed,asyncio create_task() odd behavior,"type-bug,expert-asyncio,3.9", ,https://api.github.com/repos/python/cpython/issues/87902, 
87892,closed,regex module fails with a quantified backref but succeeds with repeated backref,"type-bug,expert-regex,3.8", ,https://api.github.com/repos/python/cpython/issues/87892, 
25179,closed,"[3.9] bpo-43710: Rollback the 3.9 bpo-42500 fix, it broke the ABI in 3.9.3",type-bug, ,https://api.github.com/repos/python/cpython/issues/25179,https://github.com/python/cpython/pull/25179.patch
87887,closed,"Documentation of property.{getter,setter,deleter} fails to mention that a *new* property is returned","type-bug,docs,3.11,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87887, 
87880,closed,re.findall: '\Z' must consume end of string if it matched,"type-bug,stdlib,expert-regex,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87880, 
87873,closed,onerror in tempfile has an invalid raise expression,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/87873, 
87870,closed,ShareableList() raises TypeError when passing "name" keyword,"type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/87870, 
25146,closed,bpo-43510: Fix emitting EncodingWarning from _io module.,"type-bug,skip news", ,https://api.github.com/repos/python/cpython/issues/25146,https://github.com/python/cpython/pull/25146.patch
87860,closed,Tkinter scaling does not work on some linux systems,"type-bug,expert-tkinter,3.9,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/87860, 
87858,closed,Raise SyntaxError on implicit string concatentation in list,"type-bug,interpreter-core,3.9", ,https://api.github.com/repos/python/cpython/issues/87858, 
87857,closed,Comparison of OrderedDict() and dict(),"type-bug,stdlib,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87857, 
87851,closed,__call__ not being called on metaclass,"type-bug,interpreter-core,3.9", ,https://api.github.com/repos/python/cpython/issues/87851, 
87845,closed,"ttk.Sizegrip disappears under Windows 10 UI Scaling, with dpiAware set true and >1 scaling","type-bug,expert-tkinter,3.10", ,https://api.github.com/repos/python/cpython/issues/87845, 
87844,closed,TypeError: get() got an unexpected keyword argument 'vars',"type-bug,3.7,expert-2to3", ,https://api.github.com/repos/python/cpython/issues/87844, 
25102,closed,[3.9] bpo-43399: Fix ElementTree.extend not working on iterators (GH-24751),type-bug, ,https://api.github.com/repos/python/cpython/issues/25102,https://github.com/python/cpython/pull/25102.patch
25101,closed,[3.8] bpo-43399: Fix ElementTree.extend not working on iterators (GH-24751),type-bug, ,https://api.github.com/repos/python/cpython/issues/25101,https://github.com/python/cpython/pull/25101.patch
87840,closed,strange effect at recursion limit,"type-bug,interpreter-core,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/87840, 
25099,closed,bpo-36384: Leading zeros in IPv4 addresses are no longer tolerated,type-security,security,https://api.github.com/repos/python/cpython/issues/25099,https://github.com/python/cpython/pull/25099.patch
87829,closed,Python interpreter works abnormally after interrupting logging.config.fileConfig(),"type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/87829, 
87827,closed,"api-ms-win-core-path-l1-1.0.dll, redux of 40740 (which has since been closed)","type-bug,3.9,expert-C-API", ,https://api.github.com/repos/python/cpython/issues/87827, 
25068,closed,[3.9] bpo-43433: Preserve query and fragment in the URL of the server in ServerProxy. (GH-25057),type-bug, ,https://api.github.com/repos/python/cpython/issues/25068,https://github.com/python/cpython/pull/25068.patch
87823,closed,"shutil.rmtree fails on readonly files in Windows, onerror not called","type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/87823, 
